observationTime,salinity,ph,dissolvedoxygen,dissolvedmethane,cdom,temperature,condition
2024-11-10 20:30:56,33.392,7.979,4.91,0.082406,1.085,29.962,Safe
2024-11-10 18:30:56,33.418,7.971,4.91,0.1147153,0.3616,29.966,Safe
2024-11-10 18:00:56,33.29,7.971,4.91,0.1728226,1.446,29.966,Safe
2024-11-10 17:30:56,33.29,7.971,4.91,0.0181088,0.633,29.966,Safe
2024-11-10 17:00:56,33.29,7.966,4.91,0.1325404,0.994,30.01,Safe
2024-11-10 16:30:57,33.29,7.917,4.989,0.1440372,0.542,30.233,Safe
2024-11-10 16:00:56,33.29,7.917,5.096,0.1186215,0.542,30.233,Unsafe
2024-11-10 15:30:56,33.293,7.917,4.353,0.1072417,1.356,30.233,Safe
2024-11-10 15:00:56,33.185,7.917,4.353,0.0637,1.266,30.233,Safe
2024-11-10 14:30:56,34.1,7.917,4.506,0.1130236,0.633,30.233,Safe
2024-11-10 14:00:56,34.1,7.907,4.476,0.097434,1.175,30.223,Safe
2024-11-10 13:30:56,33.881,7.891,4.507,0.0912292,0.271,30.254,Safe
2024-11-10 13:00:56,34.2,7.853,4.563,0.0294452,0.09,29.935,Safe
2024-11-10 12:30:56,33.846,7.853,4.563,0.1449093,0.994,29.935,Safe
2024-11-10 12:00:57,33.658,7.843,4.563,0.1514876,1.266,30.076,Safe
2024-11-10 11:30:57,33.658,7.837,4.487,0.1046202,0.362,29.894,Safe
2024-11-10 11:00:57,33.658,7.814,3.932,0.0279458,0.362,30.118,Safe
2024-11-10 10:30:56,33.892,7.756,4.325,0.1342255,0.723,30.237,Safe
2024-11-10 10:00:56,34.339,7.756,3.898,0.1026968,0.633,30.237,Safe
2024-11-10 09:30:56,34.193,7.756,3.898,0.1252195,1.085,30.237,Safe
2024-11-10 09:00:56,34.301,7.739,3.799,0.0576214,0.994,30.115,Safe
2024-11-10 08:30:56,34.301,7.732,4.024,0.0150316,0.181,29.715,Safe
2024-11-10 08:00:56,34.289,7.728,4.062,0.0101663,1.627,29.911,Safe
2024-11-10 07:30:56,34.155,7.772,4.264,0.021809,0.271,29.727,Safe
2024-11-10 07:00:56,34.129,7.772,4.136,0.036276,0.904,29.727,Safe
2024-11-10 06:30:56,34.077,7.799,3.827,0.1333894,0.271,29.719,Safe
2024-11-10 06:00:56,34.064,7.829,3.784,0.0995089,0.09,29.892,Safe
2024-11-10 05:30:56,34.105,7.869,3.884,0.07768,0.09,29.909,Safe
2024-11-10 05:00:56,34.156,7.901,4.223,0.0056469,0.452,29.945,Safe
2024-11-10 04:30:56,34.061,7.918,4.259,0.1076028,1.085,29.94,Safe
2024-11-10 04:00:56,33.972,7.929,4.356,0.0306225,0.09,29.899,Safe
2024-11-10 03:30:56,33.889,7.935,4.371,0.1096551,0.452,29.833,Safe
2024-11-10 03:00:56,33.828,7.94,4.434,0.0063734,0.362,29.927,Safe
2024-11-10 02:30:56,33.834,7.941,4.471,0.1427245,1.175,29.991,Safe
2024-11-10 02:00:56,33.795,7.942,4.536,0.1322863,0.09,30.03,Safe
2024-11-10 01:30:56,33.76,7.946,4.555,0.019475,0.904,30.059,Safe
2024-11-10 01:00:56,33.659,7.951,4.709,0.101,0.09,30.067,Safe
2024-11-10 00:30:56,33.624,7.952,4.692,0.027,0.09,30.089,Safe
2024-11-10 00:00:56,33.431,7.957,4.686,0.08,1.085,30.101,Safe
2024-11-09 23:30:56,33.505,7.96,4.632,0.057,0.994,30.138,Safe
2024-11-09 23:00:56,33.423,7.963,4.671,0.132,0.904,30.143,Safe
2024-11-09 22:30:56,33.366,7.964,4.667,0.142,0.452,30.189,Safe
2024-11-09 22:00:56,33.469,7.961,4.704,0.077,0.362,30.189,Safe
2024-11-09 21:30:56,33.366,7.961,4.684,0.114,0.542,30.225,Safe
2024-11-09 21:00:56,33.457,7.959,4.707,0.14,0.452,30.208,Safe
2024-11-09 20:30:56,33.42,7.962,4.712,0.164,0.271,30.282,Safe
2024-11-09 20:00:56,33.455,7.962,4.7,0.131,0.09,30.291,Safe
2024-11-09 19:30:56,33.405,7.963,4.764,0.075,0.542,30.312,Safe
2024-11-09 19:00:56,33.448,7.961,4.764,0.114,0.362,30.329,Safe
2024-11-09 18:30:56,33.534,7.96,4.762,0.069,0.09,30.3,Safe
2024-11-09 18:00:56,33.534,7.955,3.862,0.051,0.994,30.323,Safe
2024-11-09 17:30:56,33.554,7.948,4.582,0.105,0.994,30.311,Safe
2024-11-09 17:00:56,34.257,7.942,4.582,0.005,0.452,30.299,Safe
2024-11-09 16:30:56,33.623,7.942,4.582,0.137,0.362,30.299,Safe
2024-11-09 16:00:56,33.623,7.936,4.254,0.111,0.362,30.291,Safe
2024-11-09 15:30:56,33.623,7.949,3.285,0.109,0.09,29.766,Safe
2024-11-09 15:00:56,33.851,7.898,4.213,0.117,0.09,30.23,Safe
2024-11-09 14:30:56,34.457,7.898,4.213,0.045,0.271,30.23,Safe
2024-11-09 14:00:56,34.534,7.898,4.213,0.152,0.271,30.23,Safe
2024-11-09 13:30:56,34.534,7.892,4.192,0.127,0.09,30.115,Safe
2024-11-09 13:00:56,34.534,7.909,4.109,0.028,0.362,29.381,Safe
2024-11-09 12:30:56,34.517,7.909,4.135,0.053,0.814,29.219,Safe
2024-11-09 12:00:56,34.507,7.909,3.904,0.133,0.362,29.219,Safe
2024-11-09 11:30:56,34.496,7.909,3.541,0.071,0.181,29.219,Safe
2024-11-09 11:00:56,34.476,7.897,3.932,0.004,0.362,29.237,Safe
2024-11-09 10:30:56,34.443,7.886,4.111,0.148,0.904,29.249,Safe
2024-11-09 09:00:56,34.403,7.886,4.111,0.153,1.085,29.279,Safe
2024-11-09 08:30:56,34.416,7.898,4.111,0.113,1.718,29.31,Safe
2024-11-09 07:45:51,34.416,7.897,4.3080001,0.092,0.542,29.403,Safe
2024-11-09 07:44:39,34.416,7.907,4.3080001,0.004,0.181,29.453,Safe
2024-11-09 06:00:56,34.4044991,7.922,4.2930002,0.128,0.723,29.392,Safe
2024-11-09 05:30:56,34.4044991,7.922,4.2909999,0.123,0.452,29.392,Safe
2024-11-09 05:00:56,34.3872986,7.922,4.303,0.102,0.633,29.392,Safe
2024-11-09 04:30:56,34.3827019,7.9242001,4.2969999,0.022,0.09,29.4141006,Safe
2024-11-09 04:00:56,34.3637009,7.9242001,4.276,0.149,0.271,29.4141006,Safe
2024-11-09 03:00:56,34.3656006,7.9246998,4.276,0.002,0.09,29.4508991,Safe
2024-11-09 02:30:56,34.3300018,7.9242001,4.276,0.134,0.814,29.4575005,Safe
2024-11-09 02:00:57,34.3300018,7.9225001,4.2909999,0.126,0.09,29.4936008,Safe
2024-11-09 01:30:56,34.3300018,7.9187002,4.3280001,0.039,1.085,29.5009003,Safe
2024-11-09 01:00:56,34.0105019,7.9229002,4.3699999,0.019,0.362,29.5816994,Safe
2024-11-09 00:00:56,34.3596992,7.9229002,4.362,0.076,0.633,29.5816994,Safe
2024-11-08 23:30:56,34.3704987,7.9229002,4.415,0.097,0.181,29.5816994,Safe
2024-11-08 22:30:56,34.3499985,7.9154,4.375,0.048,0.09,29.6515007,Safe
2024-11-08 21:00:56,34.3334999,7.9222999,4.375,0.139,0.09,29.5258999,Safe
2024-11-08 20:00:56,34.3802986,7.9231,4.3429999,0.139,0.452,29.4470997,Safe
2024-11-08 19:30:56,34.3802986,7.9359002,4.4050002,0.157,0.2712,29.5270004,Safe
2024-11-08 18:30:56,34.4067001,7.9112,4.4580002,0.012,0.181,29.5508003,Safe
2024-11-08 18:00:56,34.3913002,7.9200001,4.632,0.074,0.09,29.4507999,Safe
2024-11-08 17:30:56,34.3788986,7.9200001,4.6230001,0.03,0.362,29.4507999,Safe
2024-11-08 16:30:56,34.3448982,7.9379001,4.5609999,0.048,0.271,29.4207001,Safe
2024-11-08 15:30:56,34.3594017,7.9449,4.5609999,0.14,1.085,29.4540005,Safe
2024-11-08 14:30:56,34.3507004,7.9565001,4.618,0.163,0.994,29.4810009,Safe
2024-11-08 14:00:56,34.2596016,7.9572001,4.664,0.11,0.362,29.530899,Safe
2024-11-08 13:30:56,34.2596016,7.9617,4.5250001,0.087,1.266,29.5767994,Safe
2024-11-08 12:30:56,34.290699,7.9582,4.5289998,0.072,0.181,29.5443001,Safe
2024-11-08 12:00:56,34.3176003,7.9457002,4.5310001,0.122,0.271,29.8360996,Safe
2024-11-08 11:00:56,34.3260994,7.9457002,4.4460001,0.113,0.904,29.8360996,Safe
2024-11-08 10:30:56,34.3270988,7.9334998,4.3569999,0.0923599,0.542,29.6089001,Safe
2024-11-08 10:00:56,34.3335991,7.9263,4.2030001,0.131,0.362,29.6217995,Safe
2024-11-08 09:30:56,34.3347015,7.9109998,4.2729998,0.123,0.362,29.5842991,Safe
2024-11-08 09:00:56,34.3408012,7.901,4.053,0.087,0.633,29.5732002,Safe
2024-11-08 08:30:56,34.3415985,7.8941002,3.8299999,0.11,0.814,29.5534992,Safe
2024-11-08 08:00:56,34.3484001,7.8853002,3.28,0.108,0.9944,29.5291004,Safe
2024-11-08 07:30:56,34.3594017,7.8765001,3.263,0.031,0.723,29.5002995,Safe
2024-11-08 07:00:56,34.3471985,7.8674002,3.247,0.137,0.09,29.4957008,Safe
2024-11-08 06:00:56,34.3613014,7.8536,3.24,0.077,0.723,29.4708004,Safe
2024-11-08 05:30:56,34.3522987,7.8344002,3.349,0.1344533,0.181,29.4340992,Safe
2024-11-08 05:00:56,34.3507004,7.8221002,3.349,0.13,0.994,29.4556999,Safe
2024-11-08 04:30:56,34.3671989,7.8175998,3.3770001,0.038,0.542,29.4395008,Safe
2024-11-08 04:00:56,34.3852005,7.8235998,3.3770001,0.134,0.452,29.4610004,Safe
2024-11-08 03:30:56,34.3852005,7.8315001,3.3770001,0.079,0.452,29.4608002,Safe
2024-11-08 02:30:56,34.3778,7.8396001,3.208,0.146,0.09,29.3959007,Safe
2024-11-08 02:00:56,34.3778,7.8527999,3.208,0.053,0.09,29.3393993,Safe
2024-11-08 01:30:56,34.3778,7.8527999,3.207,0.129,0.181,29.3393993,Safe
2024-11-08 01:00:56,34.359,7.8488002,3.207,0.068,0.181,29.3425007,Safe
2024-11-08 00:30:56,34.359,7.8488002,3.21,0.112,0.181,29.3425007,Safe
2024-11-08 00:00:56,34.361,7.8488002,3.276,0.0864742,0.271,29.3425007,Safe
2024-11-07 23:30:56,34.361,7.844,3.376,0.05,0.09,29.369,Safe
2024-11-07 23:00:56,34.361,7.844,3.312,0.153,0.452,29.369,Safe
2024-11-07 22:30:56,34.363,7.848,3.477,0.0324108,1.085,29.364,Safe
2024-11-07 22:00:56,34.398,7.848,3.548,0.104,0.181,29.364,Safe
2024-11-07 21:30:56,34.378,7.853,3.606,0.151,1.175,29.365,Safe
2024-11-07 21:00:56,34.401,7.862,3.666,0.161,0.452,29.363,Safe
2024-11-07 20:30:56,34.422,7.865,3.528,0.024,0.181,29.311,Safe
2024-11-07 20:00:56,34.427,7.87,3.393,0.117,0.814,29.338,Safe
2024-11-07 19:30:56,34.429,7.881,3.35,0.043,0.362,29.305,Safe
2024-11-07 19:00:56,34.428,7.896,3.49,0.148,0.362,29.278,Safe
2024-11-07 18:30:56,34.384,7.896,3.837,0.141,0.09,29.265,Safe
2024-11-07 18:00:56,34.375,7.89,3.5,0.079,0.271,29.262,Safe
2024-11-07 17:30:56,34.345,7.887,3.293,0.136,1.085,29.266,Safe
2024-11-07 17:00:56,34.291,7.891,3.7,0.14,0.362,29.321,Safe
2024-11-07 16:30:56,34.298,7.897,3.829,0.138,0.09,29.35,Safe
2024-11-07 16:00:56,34.47,7.901,3.424,0.107,0.814,29.418,Safe
2024-11-07 15:30:56,34.458,7.898,3.399,0.051,0.904,29.524,Safe
2024-11-07 15:00:56,34.447,7.893,3.473,0.117,0.271,29.487,Safe
2024-11-07 14:30:56,34.38,7.907,3.56,0.107,1.085,29.2,Safe
2024-11-07 14:00:56,34.343,7.911,3.364,0.059,0.904,29.217,Safe
2024-11-07 13:30:56,34.401,7.903,3.593,0.041,0.362,29.226,Safe
2024-11-07 13:00:56,34.413,7.904,3.975,0.024,0.181,29.319,Safe
2024-11-07 12:30:56,34.358,7.91,3.975,0.178,0.09,29.4,Safe
2024-11-07 12:00:56,34.303,7.914,4.069,0.034,0.452,29.285,Safe
2024-11-07 11:30:56,34.231,7.918,3.917,0.08,0.271,29.273,Safe
2024-11-07 11:00:56,34.231,7.925,4.022,0.066,1.446,29.349,Safe
2024-11-07 10:30:56,34.237,7.93,4.343,0.17,0.09,29.456,Safe
2024-11-07 10:00:56,34.231,7.935,4.348,0.131,0.271,29.588,Safe
2024-11-07 09:30:56,34.215,7.935,4.373,0.045,0.181,29.588,Safe
2024-11-07 09:00:56,34.158,7.934,4.23,0.141,0.362,29.565,Safe
2024-11-07 08:30:56,34.145,7.936,4.206,0.141,0.271,29.559,Safe
2024-11-07 08:00:56,34.14,7.934,4.139,0.011,0.09,29.583,Safe
2024-11-07 07:30:56,34.102,7.929,4.051,0.125,0.181,29.668,Safe
2024-11-07 07:00:56,34.015,7.922,4.051,0.106,1.175,29.668,Safe
2024-11-07 06:30:56,34.087,7.917,4.051,0.078,0.362,29.65,Safe
2024-11-07 06:00:56,34.15,7.92,4.015,0.105,1.175,29.639,Safe
2024-11-07 05:30:56,34.15,7.922,4.137,0.02,0.6328,29.652,Safe
2024-11-07 05:00:56,34.15,7.928,4.346,0.116,0.994,29.616,Safe
2024-11-07 04:30:56,34.156,7.936,4.278,0.043,1.446,29.61,Safe
2024-11-07 04:00:56,34.08,7.936,3.668,0.145,0.723,29.61,Safe
2024-11-07 03:30:56,33.95,7.936,3.353,0.097,0.904,29.61,Safe
2024-11-07 03:00:56,33.891,7.938,3.348,0.043,0.09,29.605,Safe
2024-11-07 02:30:56,34.243,7.939,3.704,0.154,1.266,29.588,Safe
2024-11-07 02:00:56,34.264,7.929,3.374,0.129,0.09,29.609,Safe
2024-11-07 01:30:57,34.271,7.918,3.39,0.117,0.994,29.596,Safe
2024-11-07 01:00:56,34.175,7.914,3.395,0.039,1.175,29.458,Safe
2024-11-07 00:30:56,34.272,7.909,3.4,0.018,0.271,29.438,Safe
2024-11-07 00:00:56,34.272,7.915,3.525,0.074,0.814,29.429,Safe
2024-11-06 23:30:56,34.272,7.915,3.585,0.101,0.542,29.546,Safe
2024-11-06 23:00:56,34.272,7.916,3.732,0.073,1.356,29.437,Safe
2024-11-06 22:30:56,34.265,7.916,3.732,0.009,0.181,29.442,Safe
2024-11-06 22:00:56,34.262,7.92,3.771,0.128,0.181,29.447,Safe
2024-11-06 21:30:56,34.254,7.924,3.765,0.11,0.362,29.457,Safe
2024-11-06 21:00:56,34.254,7.928,3.899,0.118,0.362,29.466,Safe
2024-11-06 20:30:56,34.249,7.93,3.622,0.095,0.09,29.479,Safe
2024-11-06 20:00:56,34.245,7.934,4.025,0.004,0.09,29.502,Safe
2024-11-06 19:30:56,34.237,7.934,4.303,0.122,0.09,29.502,Safe
2024-11-06 18:30:56,34.251,7.933,4.367,0.078,0.271,29.519,Safe
2024-11-06 18:00:56,34.222,7.932,4.34,0.099,0.362,29.495,Safe
2024-11-06 17:30:56,34.196,7.932,4.328,0.03,0.723,29.51,Safe
2024-11-06 17:00:56,34.164,7.948,3.354,0.094,0.452,29.446,Safe
2024-11-06 16:30:56,34.175,7.949,3.473,0.008,1.356,29.581,Safe
2024-11-06 16:00:56,34.192,7.947,3.75,0.158,0.633,29.665,Safe
2024-11-06 15:30:56,34.264,7.94,3.965,0.062,0.362,29.702,Safe
2024-11-06 15:00:56,34.264,7.931,4.345,0.11,0.362,29.675,Safe
2024-11-06 14:30:56,34.257,7.922,4.271,0.087,1.537,29.643,Safe
2024-11-06 14:00:56,34.253,7.923,4.326,0.018,0.6328,29.41,Safe
2024-11-06 13:30:56,34.192,7.933,4.459,0.145,0.181,29.411,Safe
2024-11-06 13:00:56,34.224,7.938,4.419,0.12,0.542,29.46,Safe
2024-11-06 12:30:56,34.217,7.943,4.285,0.097,0.452,29.47,Safe
2024-11-06 12:00:56,34.176,7.938,4.475,0.09,0.362,29.661,Safe
2024-11-06 11:30:56,34.193,7.942,4.502,0.022,0.181,29.571,Safe
2024-11-06 11:00:56,34.196,7.938,4.583,0.149,0.09,29.595,Safe
2024-11-06 10:30:56,34.145,7.933,4.5430002,0.129,0.181,29.713,Safe
2024-11-06 10:00:56,34.113,7.932,4.48,0.037,0.271,29.671,Safe
2024-11-06 09:30:56,34.076,7.926,4.459,0.094,0.452,29.664,Safe
2024-11-06 09:00:56,34.0887985,7.918,4.501,0.126,0.814,29.776,Safe
2024-11-06 08:30:56,34.066,7.909,4.579,0.103,1.175,29.784,Safe
2024-11-06 08:00:56,34.116,7.906,4.55,0.042,0.09,29.798,Safe
2024-11-06 07:30:56,34.023,7.9074998,4.521,0.148,1.446,29.7882004,Safe
2024-11-06 07:00:56,34.009,7.905,4.5,0.148,1.0848,29.737,Safe
2024-11-06 06:30:56,34.012,7.895,4.495,0.148,0.6328,29.738,Safe
2024-11-06 06:00:56,34.012,7.894,4.363,0.1,0.5424,29.732,Safe
2024-11-06 05:30:56,34.02,7.886,4.406,0.034,0.633,29.764,Safe
2024-11-06 05:00:56,34.018,7.879,4.4349999,0.157,1.175,29.748,Safe
2024-11-06 04:30:56,34.017,7.874,4.404,0.03,1.085,29.738,Safe
2024-11-06 04:00:56,34.02,7.862,4.383,0.105,0.271,29.719,Safe
2024-11-06 03:30:56,34.0096016,7.854,4.399,0.049,1.085,29.722,Safe
2024-11-06 03:00:56,34.021,7.858,4.452,0.031,0.181,29.65,Safe
2024-11-06 02:30:56,34.065,7.857,4.379,0.132,1.175,29.635,Safe
2024-11-06 02:00:56,34.03,7.8636999,4.418,0.071,0.452,29.6082993,Safe
2024-11-06 01:30:56,34.007,7.866,4.397,0.134,0.181,29.602,Safe
2024-11-06 01:00:56,34.03,7.858,4.388,0.063,0.452,29.669,Safe
2024-11-06 00:30:56,34.022,7.851,4.289,0.168,0.633,29.615,Safe
2024-11-06 00:00:56,34.037,7.841,3.235,0.016,0.271,29.6,Safe
2024-11-05 23:30:56,34.042,7.838,3.202,0.143,0.8136,29.59,Safe
2024-11-05 23:00:56,34.08,7.829,3.332,0.112,0.181,29.588,Safe
2024-11-05 22:30:56,34.263,7.825,3.266,0.001,0.814,29.592,Safe
2024-11-05 22:00:56,34.263,7.815,3.487,0.036,0.814,29.58,Safe
2024-11-05 21:30:56,34.253,7.794,3.494,0.034,0.181,29.561,Safe
2024-11-05 21:00:56,34.2596016,7.803,3.6630001,0.159,0.994,29.372,Safe
2024-11-05 20:30:56,34.248,7.81,3.425,0.128,0.362,29.386,Safe
2024-11-05 20:00:56,34.253,7.819,3.661,0.051,0.362,29.394,Safe
2024-11-05 19:30:56,34.2415009,7.8228002,3.741,0.182,0.362,29.4015999,Safe
2024-11-05 19:00:56,34.252,7.834,3.682,0.04,1.537,29.413,Safe
2024-11-05 18:30:56,34.244,7.844,3.763,0.171,0.271,29.412,Safe
2024-11-05 18:00:56,34.236,7.8460999,4.024,0.135,0.362,29.4164009,Safe
2024-11-05 17:30:56,34.235,7.847,4.618,0.021,0.362,29.413,Safe
2024-11-05 17:00:56,34.231,7.85,4.769,0.145,0.362,29.432,Safe
2024-11-05 16:30:56,34.225,7.852,4.76,0.114,0.814,29.447,Safe
2024-11-05 16:00:56,33.99,7.859,4.711,0.154,1.718,29.461,Safe
2024-11-05 15:30:56,33.997,7.87,3.961,0.131,0.09,29.47,Safe
2024-11-05 15:00:56,34.003,7.88,4.182,0.027,0.09,29.486,Safe
2024-11-05 14:30:56,34.025,7.87,4.169,0.177,0.362,29.861,Safe
2024-11-05 14:00:56,34.205,7.869,4.32,0.155,0.452,29.884,Safe
2024-11-05 13:30:56,34.213,7.863,4.427,0.087,0.181,29.919,Safe
2024-11-05 13:00:56,34.214,7.854,4.512,0.04,0.452,29.896,Safe
2024-11-05 12:30:56,34.205,7.865,4.711,0.093,1.266,29.515,Safe
2024-11-05 11:30:56,34.181,7.869,4.708,0.14,0.181,29.55,Safe
2024-11-05 11:00:56,34.112,7.872,4.776,0.135,0.452,29.544,Safe
2024-11-05 10:30:56,34.107,7.873,4.644,0.011,0.904,29.515,Safe
2024-11-05 10:00:56,34.091,7.86,4.622,0.168,1.808,29.598,Safe
2024-11-05 09:30:56,34.04,7.855,4.464,0.179,0.723,29.595,Safe
2024-11-05 09:00:56,34.107,7.847,4.404,0.15,1.175,29.639,Safe
2024-11-05 08:30:56,34.105,7.827,4.342,0.063,0.181,29.681,Safe
2024-11-05 08:00:56,34.105,7.806,4.285,0.188,0.452,29.701,Safe
2024-11-05 07:30:56,34.079,7.792,4.36,0.091,0.633,29.756,Safe
2024-11-05 07:00:56,34.066,7.801,4.38,0.022,0.362,29.773,Safe
2024-11-05 06:30:56,34.058,7.811,4.324,0.108,0.904,29.744,Safe
2024-11-05 06:00:56,34.049,7.818,4.324,0.028,0.271,29.729,Safe
2024-11-05 05:30:56,34.029,7.812,4.324,0.162,0.994,29.734,Safe
2024-11-05 05:00:56,33.926,7.806,4.324,0.107,0.452,29.722,Safe
2024-11-05 04:30:56,33.926,7.817,4.171,0.069,0.362,29.722,Safe
2024-11-05 04:00:56,33.926,7.83,4.171,0.076,0.271,29.715,Safe
2024-11-05 03:30:56,33.926,7.82,4.149,0.0540373,0.362,29.791,Safe
2024-11-05 03:00:56,34.178,7.82,4.187,0.125,1.2656001,29.791,Safe
2024-11-05 02:30:56,34.178,7.82,4.294,0.088,1.175,29.791,Safe
2024-11-05 02:00:56,34.192,7.82,4.291,0.194,1.175,29.791,Safe
2024-11-05 01:30:56,34.172,7.819,4.361,0.074,0.814,30.033,Safe
2024-11-05 01:00:56,34.059,7.819,4.361,0.144,0.2712,30.033,Safe
2024-11-05 00:30:56,34.038,7.819,4.332,0.134,0.542,29.994,Safe
2024-11-04 23:30:56,33.767,7.833,4.296,0.071,0.994,30.038,Safe
2024-11-04 23:00:56,33.767,7.85,4.296,0.172,0.994,29.84,Safe
2024-11-04 22:30:56,33.723,7.854,4.285,0.199,0.09,29.872,Safe
2024-11-04 22:00:56,33.641,7.863,4.293,0.11,1.085,29.953,Safe
2024-11-04 21:30:56,33.641,7.863,4.32,0.074,0.271,29.953,Safe
2024-11-04 20:30:56,33.598,7.862,4.32,0.159,0.181,29.907,Safe
2024-11-04 20:00:56,33.636,7.863,4.32,0.129,0.723,29.924,Safe
2024-11-04 19:30:56,33.662,7.863,4.296,0.015,1.085,29.924,Safe
2024-11-04 19:00:56,33.662,7.853,4.296,0.144,1.175,29.934,Safe
2024-11-04 18:30:56,33.662,7.846,4.282,0.07,0.452,29.854,Safe
2024-11-04 18:00:56,33.738,7.843,4.279,0.148,1.175,29.784,Safe
2024-11-04 17:30:56,33.738,7.843,4.295,0.093,0.271,29.784,Safe
2024-11-04 17:00:56,33.817,7.843,4.295,0.122,0.994,29.784,Safe
2024-11-04 16:30:56,33.872,7.845,4.323,0.101,0.09,29.707,Safe
2024-11-04 16:00:56,33.87,7.845,4.37,0.027,1.085,29.707,Safe
2024-11-04 15:30:56,33.87,7.844,4.415,0.161,1.085,29.72,Safe
2024-11-04 15:00:56,33.843,7.85,4.388,0.177,0.271,29.724,Safe
2024-11-04 14:30:56,33.819,7.839,4.533,0.1336354,0.814,29.774,Safe
2024-11-04 14:00:56,33.89,7.839,4.623,0.11,0.8136,29.774,Safe
2024-11-04 13:30:56,33.799,7.832,4.799,0.044,0.994,29.839,Safe
2024-11-04 13:00:56,33.898,7.816,4.701,0.174,0.994,29.869,Safe
2024-11-04 12:30:56,34.078,7.818,4.516,0.11,0.271,29.863,Safe
2024-11-04 12:00:56,34.169,7.808,4.492,0.134,0.814,29.924,Safe
2024-11-04 11:30:56,34.152,7.807,4.469,0.111,0.271,29.942,Safe
2024-11-04 11:00:56,34.064,7.811,4.397,0.023,0.271,29.859,Safe
2024-11-04 10:30:56,33.913,7.806,4.139,0.183,0.1808,29.802,Safe
2024-11-04 10:00:56,34.186,7.797,4.21,0.175,0.181,29.775,Safe
2024-11-04 09:30:56,34.217,7.787,4.149,0.191,0.904,29.814,Safe
2024-11-04 09:00:56,34.204,7.767,3.921,0.104,0.271,29.918,Safe
2024-11-04 08:30:56,33.807,7.75,3.976,0.115,0.362,29.779,Safe
2024-11-04 08:00:56,33.927,7.731,4.208,0.118,0.181,29.763,Safe
2024-11-04 07:30:56,34.067,7.729,4.208,0.149,0.09,29.637,Safe
2024-11-04 07:00:56,33.82,7.731,4.212,0.049,0.994,29.785,Safe
2024-11-04 06:30:56,33.664,7.732,4.212,0.001,0.362,29.777,Safe
2024-11-04 06:00:56,33.664,7.74,3.475,0.167,0.814,29.565,Safe
2024-11-04 05:30:56,33.532,7.749,3.73,0.149,0.452,29.645,Safe
2024-11-04 05:00:56,33.532,7.734,3.989,0.059,0.181,29.662,Safe
2024-11-04 04:30:56,34.507,7.734,3.947,0.098,0.452,29.662,Safe
2024-11-04 04:00:56,34.256,7.699,3.921,0.035,1.175,29.633,Safe
2024-11-04 03:30:56,33.97,7.699,3.834,0.177,0.09,29.633,Safe
2024-11-04 03:00:56,34.046,7.709,3.944,0.15,0.814,29.097,Safe
2024-11-04 02:30:56,34.102,7.704,3.867,0.043,0.633,29.449,Safe
2024-11-04 02:00:56,33.901,7.703,4.091,0.126,0.542,29.606,Safe
2024-11-04 01:30:56,34.172,7.703,3.84,0.038,0.362,29.581,Safe
2024-11-04 01:00:56,34.239,7.712,4.041,0.164,0.181,29.448,Safe
2024-11-04 00:30:56,33.593,7.718,3.814,0.081,0.994,29.406,Safe
2024-11-04 00:00:56,34.145,7.73,3.956,0.037,1.175,29.332,Safe
2024-11-03 23:30:56,34.158,7.729,3.945,0.14,0.904,29.388,Safe
2024-11-03 23:00:56,34.48,7.725,3.971,0.087,0.271,29.423,Safe
2024-11-03 22:30:56,34.405,7.745,3.979,0.137,0.542,29.44,Safe
2024-11-03 22:00:56,34.509,7.759,3.955,0.092,0.362,29.469,Safe
2024-11-03 21:30:56,34.469,7.779,3.944,0.164,0.362,29.222,Safe
2024-11-03 21:00:56,34.525,7.793,3.932,0.096,0.542,29.303,Safe
2024-11-03 20:30:56,34.523,7.802,3.943,0.032,0.09,29.172,Safe
2024-11-03 20:00:56,34.528,7.805,3.891,0.167,0.09,29.193,Safe
2024-11-03 19:30:56,34.557,7.819,3.874,0.152,0.814,29.084,Safe
2024-11-03 19:00:56,34.577,7.821,3.829,0.114,0.452,29.115,Safe
2024-11-03 18:30:56,34.587,7.824,3.785,0.066,0.633,29.11,Safe
2024-11-03 18:00:56,34.578,7.826,3.453,0.113,0.633,29.046,Safe
2024-11-03 17:30:56,34.584,7.821,3.488,0.055,0.271,29.005,Safe
2024-11-03 17:00:56,34.57,7.817,3.289,0.024,0.181,29.014,Safe
2024-11-03 16:30:56,34.635,7.813,3.46,0.103,0.814,29.035,Safe
2024-11-03 16:00:56,34.624,7.806,3.321,0.163,0.09,29.042,Safe
2024-11-03 15:30:56,34.674,7.798,3.647,0.084,0.09,29.089,Safe
2024-11-03 15:00:56,34.694,7.797,3.863,0.097,0.09,28.879,Safe
2024-11-03 14:30:56,34.68,7.793,4.021,0.139,0.814,28.899,Safe
2024-11-03 14:00:56,34.674,7.793,4.163,0.098,0.904,28.772,Safe
2024-11-03 13:30:56,34.637,7.792,4.172,0.015,0.09,28.755,Safe
2024-11-03 13:00:56,34.551,7.79,4.13,0.217,0.452,28.752,Safe
2024-11-03 12:30:56,34.458,7.789,4.02,0.148,0.994,28.827,Safe
2024-11-03 12:00:56,34.451,7.794,3.913,0.071,0.994,28.932,Safe
2024-11-03 11:30:56,34.491,7.798,3.924,0.116,0.814,29.13,Safe
